fecha,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha
"2021-04-27 00:00:00","CARTAGENA","MURCIA","17","17.8","0","15.1","2021-04-27 03:10:00","20.4","2021-04-27 14:50:00","19","2.5","9.4","2021-04-27 16:40:00"
"2021-04-28 00:00:00","CARTAGENA","MURCIA","17","17","0","14","2021-04-28 05:40:00","20.1","2021-04-28 09:50:00","19","2.8","8.6","2021-04-28 17:30:00"
"2021-04-28 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.4","0","13","2021-04-28 04:53:00","23.8","2021-04-28 12:40:00","21","4.2","11.7","2021-04-28 16:20:00"
"2021-04-29 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.8","0","13.6","2021-04-29 23:50:00","24","2021-04-29 13:29:00","22","4.2","10.3","2021-04-29 15:01:00"
"2021-04-29 00:00:00","CARTAGENA","MURCIA","17","17.8","0","15.2","2021-04-29 05:00:00","20.5","2021-04-29 11:10:00","18","2.2","10","2021-04-29 13:00:00"
"2021-04-30 00:00:00","CARTAGENA","MURCIA","17","17.6","0.7","14.5","2021-04-30 03:00:00","20.8","2021-04-30 11:40:00","18","1.9","11.1","2021-04-30 17:40:00"
"2021-04-30 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.3","0.1","13","2021-04-30 03:00:00","23.6","2021-04-30 12:56:00","99","4.2","10.3","2021-04-30 00:00:00"
"2021-05-01 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.2","0","14.7","2021-05-01 23:59:00","23.7","2021-05-01 14:36:00","21","5.6","10.8","2021-05-01 15:07:00"
"2021-05-01 00:00:00","CARTAGENA","MURCIA","17","17.8","0","15.5","2021-05-01 04:00:00","20","2021-05-01 14:30:00","16","3.3","12.2","2021-05-01 13:20:00"
"2021-05-02 00:00:00","CARTAGENA","MURCIA","17","17.4","0","13.4","2021-05-02 05:00:00","21.4","2021-05-02 13:20:00","8","1.7","7.8","2021-05-02 10:00:00"
"2021-05-02 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","16.1","0","11.5","2021-05-02 03:49:00","20.7","2021-05-02 11:23:00","6","7.2","13.3","2021-05-02 00:00:00"
"2021-05-03 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.5","2.8","15","2021-05-03 04:15:00","20","2021-05-03 09:34:00","6","9.7","14.4","2021-05-03 13:41:00"
"2021-05-03 00:00:00","CARTAGENA","MURCIA","17","17","4","14.8","2021-05-03 23:59:00","19.2","2021-05-03 14:20:00","3","3.1","10.6","2021-05-03 14:30:00"
"2021-05-04 00:00:00","CARTAGENA","MURCIA","17","17.8","0","13.8","2021-05-04 06:00:00","21.8","2021-05-04 14:30:00","9","1.4","7.2","2021-05-04 15:00:00"
"2021-05-04 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","16.7","0","13.1","2021-05-04 05:22:00","20.3","2021-05-04 10:22:00","3","3.1","10.3","2021-05-04 00:00:00"
"2021-05-05 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.2","0","10.8","2021-05-05 04:32:00","23.5","2021-05-05 12:04:00","99","2.8","9.2","2021-05-05 00:00:00"
"2021-05-05 00:00:00","CARTAGENA","MURCIA","17","17.2","0","14.4","2021-05-05 04:00:00","20.1","2021-05-05 17:00:00","18","1.9","8.1","2021-05-05 15:30:00"
"2021-05-06 00:00:00","CARTAGENA","MURCIA","17","17","0","14","2021-05-06 05:00:00","20.1","2021-05-06 21:00:00","18","3.1","10.8","2021-05-06 16:40:00"
"2021-05-06 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.4","0","13.8","2021-05-06 01:18:00","25.1","2021-05-06 13:56:00","23","5.3","10.8","2021-05-06 17:18:00"
"2021-05-07 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","22.2","0","13.9","2021-05-07 04:31:00","30.5","2021-05-07 10:54:00","3","5","7.8","2021-05-07 18:24:00"
"2021-05-07 00:00:00","CARTAGENA","MURCIA","17","19.8","0","16.7","2021-05-07 05:40:00","22.8","2021-05-07 13:10:00","18","1.7","6.9","2021-05-07 15:20:00"
"2021-05-08 00:00:00","CARTAGENA","MURCIA","17","19.4","0","14.9","2021-05-08 05:40:00","24","2021-05-08 16:20:00","7","2.2","7.5","2021-05-08 09:50:00"
"2021-05-08 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.9","0","13.4","2021-05-08 04:30:00","22.4","2021-05-08 00:00:00","99","5.3","9.2","2021-05-08 00:00:00"
"2021-05-09 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","22.5","4.3","16.3","2021-05-09 00:07:00","28.7","2021-05-09 14:10:00","21","6.1","13.3","2021-05-09 17:24:00"
"2021-05-09 00:00:00","CARTAGENA","MURCIA","17","21.1","3.2","18.6","2021-05-09 00:20:00","23.6","2021-05-09 14:00:00","20","3.1","13.1","2021-05-09 19:00:00"
"2021-05-10 00:00:00","CARTAGENA","MURCIA","17","20.2","0","17","2021-05-10 04:30:00","23.3","2021-05-10 16:20:00","22","4.7","15","2021-05-10 14:00:00"
"2021-05-11 00:00:00","CARTAGENA","MURCIA","17","19","0","16.6","2021-05-11 04:59:00","21.3","2021-05-11 12:59:00","21","3.1","11.1","2021-05-11 16:20:00"
"2021-05-11 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.6","0","12.9","2021-05-11 03:57:00","24.3","2021-05-11 12:07:00","21","4.7","11.7","2021-05-11 15:36:00"
"2021-05-12 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.2","0","11.3","2021-05-12 03:48:00","25.1","2021-05-12 11:42:00","21","4.7","11.7","2021-05-12 15:01:00"
"2021-05-12 00:00:00","CARTAGENA","MURCIA","17","17.5","0","14.5","2021-05-12 05:50:00","20.5","2021-05-12 15:30:00","19","3.1","10.3","2021-05-12 12:20:00"
"2021-05-13 00:00:00","CARTAGENA","MURCIA","17","19.6","0","15.7","2021-05-13 05:30:00","23.4","2021-05-13 09:20:00","24","1.7","9.2","2021-05-13 15:00:00"
"2021-05-13 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","21.3","0","17","2021-05-13 23:57:00","25.6","2021-05-13 09:48:00","16","5.8","11.4","2021-05-13 12:42:00"
"2021-05-14 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","20.6","0","14.3","2021-05-14 04:27:00","26.9","2021-05-14 11:10:00","14","5.6","15.3","2021-05-14 15:46:00"
"2021-05-14 00:00:00","CARTAGENA","MURCIA","17","22","0","16.6","2021-05-14 04:50:00","27.5","2021-05-14 10:40:00","27","2.2","7.8","2021-05-14 15:50:00"
"2021-05-15 00:00:00","CARTAGENA","MURCIA","17","18.6","0","15.9","2021-05-15 05:30:00","21.3","2021-05-15 14:50:00","19","2.5","8.6","2021-05-15 13:30:00"
"2021-05-15 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","21","0","13.6","2021-05-15 05:17:00","28.4","2021-05-15 14:17:00","16","5.6","10.3","2021-05-15 12:43:00"
"2021-05-16 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","23.8","0","15.4","2021-05-16 03:47:00","32.2","2021-05-16 13:54:00","99","4.4","10.8","2021-05-16 00:00:00"
"2021-05-16 00:00:00","CARTAGENA","MURCIA","17","21","0","16.5","2021-05-16 03:30:00","25.6","2021-05-16 15:40:00","23","2.2","9.2","2021-05-16 15:10:00"
"2021-05-17 00:00:00","CARTAGENA","MURCIA","17","22","0","18.1","2021-05-17 03:00:00","25.9","2021-05-17 07:30:00","3","2.8","10.8","2021-05-17 10:10:00"
"2021-05-17 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","20.8","0","17","2021-05-17 02:43:00","24.5","2021-05-17 06:29:00","7","6.4","16.4","2021-05-17 09:51:00"
"2021-05-18 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","20.8","0","17.1","2021-05-18 02:25:00","24.5","2021-05-18 16:17:00","22","4.4","9.7","2021-05-18 00:00:00"
"2021-05-18 00:00:00","CARTAGENA","MURCIA","17","19.6","0","17.1","2021-05-18 04:50:00","22.2","2021-05-18 12:30:00","18","1.9","8.9","2021-05-18 17:30:00"
"2021-05-19 00:00:00","CARTAGENA","MURCIA","17","20.4","0","17.3","2021-05-19 05:20:00","23.5","2021-05-19 13:40:00","6","2.8","10","2021-05-19 07:50:00"
"2021-05-19 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.8","0","16.4","2021-05-19 03:42:00","23.3","2021-05-19 13:33:00","5","7.5","15","2021-05-19 07:34:00"
"2021-05-20 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.7","0","16.4","2021-05-20 23:53:00","23","2021-05-20 13:15:00","7","4.4","7.8","2021-05-20 12:37:00"
"2021-05-20 00:00:00","CARTAGENA","MURCIA","17","21","0","16.9","2021-05-20 05:30:00","25","2021-05-20 14:30:00","5","1.9","6.4","2021-05-20 09:20:00"
"2021-05-21 00:00:00","CARTAGENA","MURCIA","17","19.8","0","16.1","2021-05-21 05:20:00","23.6","2021-05-21 11:00:00","99","1.9","7.5","2021-05-21 19:30:00"
"2021-05-21 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.2","0","13.8","2021-05-21 05:09:00","24.5","2021-05-21 17:28:00","21","3.6","11.4","2021-05-21 18:43:00"
"2021-05-22 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19","0.6","15.1","2021-05-22 04:28:00","22.8","2021-05-22 08:17:00","99","5.3","9.2","2021-05-22 00:00:00"
"2021-05-22 00:00:00","CARTAGENA","MURCIA","17","22.2","0.3","18.6","2021-05-22 04:40:00","25.9","2021-05-22 12:30:00","6","1.9","7.8","2021-05-22 12:40:00"
"2021-05-23 00:00:00","CARTAGENA","MURCIA","17","17.4","59.8","14.6","2021-05-23 00:00:00","20.3","2021-05-23 01:00:00","2","1.9","8.6","2021-05-23 09:10:00"
"2021-05-23 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","16.8","56.7","13.7","2021-05-23 22:31:00","19.8","2021-05-23 04:56:00","5","7.5","16.9","2021-05-23 05:18:00"
"2021-05-24 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.2","0","12.1","2021-05-24 04:54:00","26.3","2021-05-24 13:29:00","20","5","10.8","2021-05-24 15:32:00"
"2021-05-24 00:00:00","CARTAGENA","MURCIA","17","18.6","0.1","14","2021-05-24 05:20:00","23.2","2021-05-24 16:30:00","23","2.5","10.8","2021-05-24 14:00:00"
"2021-05-25 00:00:00","CARTAGENA","MURCIA","17","20","0","15.3","2021-05-25 03:40:00","24.8","2021-05-25 11:30:00","6","2.5","10","2021-05-25 13:50:00"
"2021-05-26 00:00:00","CARTAGENA","MURCIA","17","20.2","0","17.4","2021-05-26 05:20:00","23.1","2021-05-26 16:00:00","4","2.5","9.2","2021-05-26 10:30:00"
"2021-05-26 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.6","0","17","2021-05-26 23:55:00","22.3","2021-05-26 12:30:00","99","7.2","12.5","2021-05-26 00:00:00"
"2021-05-27 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.6","2.3","14.8","2021-05-27 03:50:00","22.3","2021-05-27 12:30:00","2","5.6","12.8","2021-05-27 20:19:00"
"2021-05-27 00:00:00","CARTAGENA","MURCIA","17","19.4","1.8","16.2","2021-05-27 05:20:00","22.5","2021-05-27 11:20:00","1","2.5","8.1","2021-05-27 17:10:00"
"2021-05-28 00:00:00","CARTAGENA","MURCIA","17","19.8","0.5","16.7","2021-05-28 04:00:00","22.8","2021-05-28 16:00:00","5","1.9","7.2","2021-05-28 14:10:00"
"2021-05-28 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.8","0.5","17","2021-05-28 07:49:00","22.6","2021-05-28 14:21:00","7","6.9","11.7","2021-05-28 00:00:00"
"2021-05-29 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.6","0","14.7","2021-05-29 04:44:00","24.4","2021-05-29 13:12:00","10","2.2","5","2021-05-29 14:13:00"
"2021-05-29 00:00:00","CARTAGENA","MURCIA","17","21.7","0","16.7","2021-05-29 04:40:00","26.7","2021-05-29 13:00:00","20","1.4","6.4","2021-05-29 15:10:00"
"2021-05-30 00:00:00","CARTAGENA","MURCIA","17","21.8","0","17.3","2021-05-30 05:00:00","26.4","2021-05-30 12:40:00","99","1.7","5","2021-05-30 00:00:00"
"2021-05-30 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","20","0","16","2021-05-30 04:19:00","24.1","2021-05-30 14:16:00","99","3.6","5.8","2021-05-30 00:00:00"
"2021-05-31 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","20.2","0.2","16.6","2021-05-31 04:42:00","23.7","2021-05-31 10:12:00","6","3.1","6.7","2021-05-31 11:03:00"
"2021-05-31 00:00:00","CARTAGENA","MURCIA","17","21.2","0","18.2","2021-05-31 04:10:00","24.1","2021-05-31 10:20:00","34","1.7","5.3","2021-05-31 13:40:00"
"2021-06-01 00:00:00","CARTAGENA","MURCIA","17","22","1.4","18.5","2021-06-01 05:00:00","25.4","2021-06-01 13:40:00","5","1.9","8.1","2021-06-01 09:40:00"
"2021-06-01 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","21.4","0.5","17.3","2021-06-01 04:30:00","25.5","2021-06-01 14:02:00","6","2.5","11.7","2021-06-01 10:24:00"
"2021-06-02 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","22.9","0","20.2","2021-06-02 05:24:00","25.6","2021-06-02 09:59:00","99","4.7","9.2","2021-06-02 00:00:00"
"2021-06-02 00:00:00","CARTAGENA","MURCIA","17","24","0","20.1","2021-06-02 00:20:00","27.9","2021-06-02 14:00:00","6","1.7","6.9","2021-06-02 11:40:00"
"2021-06-03 00:00:00","CARTAGENA","MURCIA","17","22.8","0","19.9","2021-06-03 05:00:00","25.8","2021-06-03 13:00:00","6","2.5","9.2","2021-06-03 13:20:00"
"2021-06-03 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","22.2","0","19.7","2021-06-03 03:44:00","24.8","2021-06-03 12:35:00","99","6.4","10.8","2021-06-03 00:00:00"
"2021-06-04 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","22.5","0.8","20","2021-06-04 23:05:00","25","2021-06-04 13:46:00","6","3.3","8.3","2021-06-04 03:48:00"
"2021-06-04 00:00:00","CARTAGENA","MURCIA","17","23.2","0.6","20.8","2021-06-04 23:59:00","25.5","2021-06-04 13:50:00","22","1.4","5.8","2021-06-04 07:10:00"
"2021-06-05 00:00:00","CARTAGENA","MURCIA","17","22.6","2.9","19.9","2021-06-05 05:30:00","25.4","2021-06-05 14:40:00","8","2.2","8.1","2021-06-05 08:50:00"
"2021-06-05 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","21.7","2.8","18.9","2021-06-05 23:37:00","24.5","2021-06-05 13:48:00","7","3.9","13.9","2021-06-05 00:00:00"
"2021-06-06 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","21.9","0","15.7","2021-06-06 04:31:00","28.1","2021-06-06 11:10:00","30","4.2","10.3","2021-06-06 10:57:00"
"2021-06-06 00:00:00","CARTAGENA","MURCIA","17","21.1","0","17.7","2021-06-06 05:50:00","24.5","2021-06-06 10:50:00","17","1.7","7.8","2021-06-06 13:40:00"
"2021-06-07 00:00:00","CARTAGENA","MURCIA","17","21.4","0","18.1","2021-06-07 05:30:00","24.6","2021-06-07 12:10:00","18","1.7","6.4","2021-06-07 15:00:00"
"2021-06-07 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","21.2","0","16.8","2021-06-07 04:28:00","25.7","2021-06-07 13:10:00","13","3.1","6.7","2021-06-07 15:07:00"
"2021-06-08 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","21.2","0","16.6","2021-06-08 03:46:00","25.8","2021-06-08 12:22:00","3","4.4","8.9","2021-06-08 21:30:00"
"2021-06-08 00:00:00","CARTAGENA","MURCIA","17","24.6","0","18.7","2021-06-08 05:20:00","30.4","2021-06-08 16:50:00","99","1.7","6.4","2021-06-08 00:00:00"
"2021-06-09 00:00:00","CARTAGENA","MURCIA","17","24.8","0","19.8","2021-06-09 05:00:00","29.8","2021-06-09 10:30:00","25","1.7","5.6","2021-06-09 12:10:00"
"2021-06-09 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","22.4","0","18.1","2021-06-09 03:30:00","26.7","2021-06-09 13:20:00","4","3.6","7.2","2021-06-09 23:25:00"
"2021-06-10 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","22.8","0","19.1","2021-06-10 04:50:00","26.5","2021-06-10 11:45:00","99","5.6","9.7","2021-06-10 00:00:00"
"2021-06-10 00:00:00","CARTAGENA","MURCIA","17","24.6","0","20.4","2021-06-10 05:30:00","28.7","2021-06-10 14:50:00","4","2.2","7.2","2021-06-10 11:30:00"
"2021-06-11 00:00:00","CARTAGENA","MURCIA","17","24.6","0","20.3","2021-06-11 05:00:00","28.8","2021-06-11 15:00:00","2","2.2","8.6","2021-06-11 10:50:00"
"2021-06-11 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","22.5","0","17.6","2021-06-11 04:50:00","27.4","2021-06-11 12:29:00","99","5.8","10.8","2021-06-11 00:00:00"
"2021-06-12 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","24","0","19.6","2021-06-12 04:05:00","28.4","2021-06-12 13:38:00","4","6.9","17.5","2021-06-12 14:34:00"
"2021-06-12 00:00:00","CARTAGENA","MURCIA","17","24.7","0.4","20.9","2021-06-12 05:30:00","28.5","2021-06-12 12:20:00","6","2.5","10.8","2021-06-12 08:30:00"
"2021-06-13 00:00:00","CARTAGENA","MURCIA","17","25.8","0","21.7","2021-06-13 05:50:00","29.8","2021-06-13 14:00:00","6","2.5","9.7","2021-06-13 09:50:00"
"2021-06-13 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","23.9","0","19.8","2021-06-13 23:43:00","28","2021-06-13 13:18:00","99","6.9","11.7","2021-06-13 00:00:00"
"2021-06-14 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","23.6","0","18.5","2021-06-14 04:57:00","28.7","2021-06-14 11:32:00","5","4.4","8.3","2021-06-14 12:11:00"
"2021-06-14 00:00:00","CARTAGENA","MURCIA","17","26.3","0","21.4","2021-06-14 05:00:00","31.2","2021-06-14 14:00:00","7","1.7","7.8","2021-06-14 11:40:00"
"2021-06-15 00:00:00","CARTAGENA","MURCIA","17","26.2","0","22.7","2021-06-15 01:40:00","29.8","2021-06-15 14:30:00","7","2.5","10.8","2021-06-15 12:10:00"
"2021-06-15 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","25.5","0","21.8","2021-06-15 00:04:00","29.2","2021-06-15 11:55:00","4","6.4","13.3","2021-06-15 13:18:00"
"2021-06-16 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","25.7","0.2","22.3","2021-06-16 05:02:00","29.1","2021-06-16 12:16:00","99","4.4","11.4","2021-06-16 01:28:00"
"2021-06-16 00:00:00","CARTAGENA","MURCIA","17","27.2","0","23.7","2021-06-16 05:00:00","30.8","2021-06-16 12:30:00","3","1.4","8.1","2021-06-16 10:00:00"
"2021-06-17 00:00:00","CARTAGENA","MURCIA","17","23.6","0","21.4","2021-06-17 06:20:00","25.9","2021-06-17 13:30:00","22","4.2","12.5","2021-06-17 15:40:00"
"2021-06-17 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","25.3","0","21.2","2021-06-17 05:22:00","29.4","2021-06-17 13:49:00","21","5.8","13.3","2021-06-17 00:00:00"
"2021-06-18 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","23.5","0","20.4","2021-06-18 03:37:00","26.6","2021-06-18 00:00:00","99","3.9","7.8","2021-06-18 00:00:00"
"2021-06-18 00:00:00","CARTAGENA","MURCIA","17","25.6","0","21.9","2021-06-18 04:00:00","29.3","2021-06-18 13:50:00","22","1.7","6.1","2021-06-18 00:10:00"
"2021-06-19 00:00:00","CARTAGENA","MURCIA","17","24.5","0.1","21.9","2021-06-19 23:00:00","27.1","2021-06-19 12:50:00","7","1.4","6.1","2021-06-19 13:00:00"
"2021-06-19 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","23.5","0.6","20.6","2021-06-19 23:30:00","26.4","2021-06-19 13:08:00","4","3.6","15.3","2021-06-19 17:11:00"
"2021-06-20 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","23.6","0","18.3","2021-06-20 04:55:00","29","2021-06-20 13:27:00","21","5.8","10.8","2021-06-20 16:33:00"
"2021-06-20 00:00:00","CARTAGENA","MURCIA","17","22.7","0","21","2021-06-20 04:00:00","24.4","2021-06-20 10:20:00","17","3.9","11.7","2021-06-20 16:40:00"
"2021-06-21 00:00:00","CARTAGENA","MURCIA","17","22.8","0","19.3","2021-06-21 05:00:00","26.3","2021-06-21 09:10:00","18","2.8","10","2021-06-21 15:10:00"
"2021-06-21 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","23.6","0","17.8","2021-06-21 04:58:00","29.5","2021-06-21 14:15:00","99","5.3","9.7","2021-06-21 00:00:00"
"2021-06-22 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","24.6","0","18.8","2021-06-22 23:21:00","30.3","2021-06-22 12:56:00","16","4.7","8.9","2021-06-22 00:00:00"
"2021-06-22 00:00:00","CARTAGENA","MURCIA","17","23.7","0","20.1","2021-06-22 00:00:00","27.3","2021-06-22 09:00:00","19","2.5","8.3","2021-06-22 13:10:00"
"2021-06-23 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","21.5","0","16.9","2021-06-23 03:30:00","26.1","2021-06-23 12:52:00","11","5.3","9.7","2021-06-23 14:17:00"
"2021-06-24 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","23","0","19.4","2021-06-24 04:37:00","26.6","2021-06-24 12:19:00","99","6.9","11.4","2021-06-24 00:00:00"
"2021-06-24 00:00:00","CARTAGENA","MURCIA","17","23.8","0","20.2","2021-06-24 04:20:00","27.3","2021-06-24 14:50:00","3","2.8","8.9","2021-06-24 15:40:00"
"2021-06-25 00:00:00","CARTAGENA","MURCIA","17","24.2","0","21","2021-06-25 05:00:00","27.5","2021-06-25 13:10:00","99","2.2","8.3","2021-06-25 00:00:00"
"2021-06-25 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","23.4","0","20","2021-06-25 03:49:00","26.9","2021-06-25 13:43:00","3","5.6","10.8","2021-06-25 10:09:00"
"2021-06-26 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","21.6","0","16","2021-06-26 04:58:00","27.3","2021-06-26 09:05:00","99","2.8","6.7","2021-06-26 00:00:00"
"2021-06-26 00:00:00","CARTAGENA","MURCIA","17","24.2","0","19.5","2021-06-26 05:30:00","29","2021-06-26 11:20:00","25","2.5","6.7","2021-06-26 13:00:00"
"2021-06-27 00:00:00","CARTAGENA","MURCIA","17","22.7","0","20.6","2021-06-27 05:40:00","24.8","2021-06-27 12:10:00","18","4.2","10.6","2021-06-27 14:00:00"
"2021-06-27 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","23.4","0","17.4","2021-06-27 04:49:00","29.5","2021-06-27 13:08:00","20","4.4","10.8","2021-06-27 14:52:00"
"2021-06-28 00:00:00","CARTAGENA","MURCIA","17","24.2","0","20.5","2021-06-28 05:00:00","28","2021-06-28 12:50:00","18","2.2","6.4","2021-06-28 13:20:00"
"2021-06-29 00:00:00","CARTAGENA","MURCIA","17","25.2","0","21.4","2021-06-29 05:00:00","29.1","2021-06-29 14:30:00","7","2.5","7.8","2021-06-29 11:20:00"
"2021-06-29 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","23.8","0","19.6","2021-06-29 04:27:00","27.9","2021-06-29 11:13:00","99","4.4","9.2","2021-06-29 07:27:00"
"2021-06-30 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","25.1","0","22.1","2021-06-30 02:00:00","28.1","2021-06-30 11:00:00","6","4.2","7.8","2021-06-30 11:46:00"
"2021-06-30 00:00:00","CARTAGENA","MURCIA","17","26.3","0","22.7","2021-06-30 05:00:00","29.9","2021-06-30 16:20:00","7","2.5","6.4","2021-06-30 09:10:00"
"2021-07-01 00:00:00","CARTAGENA","MURCIA","17","25.4","0","21.5","2021-07-01 05:00:00","29.3","2021-07-01 11:10:00","17","2.2","6.4","2021-07-01 12:20:00"
"2021-07-02 00:00:00","CARTAGENA","MURCIA","17","24.5","0","22.5","2021-07-02 05:00:00","26.5","2021-07-02 11:10:00","18","3.3","8.3","2021-07-02 12:30:00"
"2021-07-02 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","25.9","0","20.9","2021-07-02 04:53:00","30.9","2021-07-02 14:59:00","99","3.6","8.3","2021-07-02 00:00:00"
"2021-07-03 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","27.2","0","19.7","2021-07-03 05:15:00","34.7","2021-07-03 15:08:00","21","4.2","9.2","2021-07-03 15:28:00"
"2021-07-03 00:00:00","CARTAGENA","MURCIA","17","24.4","0","21.3","2021-07-03 05:00:00","27.4","2021-07-03 13:10:00","19","1.7","9.7","2021-07-03 16:20:00"
"2021-07-04 00:00:00","CARTAGENA","MURCIA","17","25.1","0","22.1","2021-07-04 05:30:00","28.1","2021-07-04 10:30:00","17","2.2","7.8","2021-07-04 11:40:00"
"2021-07-04 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","26.8","0","19.9","2021-07-04 04:17:00","33.6","2021-07-04 14:05:00","99","3.9","9.7","2021-07-04 00:00:00"
"2021-07-05 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","24.8","0","20.8","2021-07-05 04:13:00","28.8","2021-07-05 12:54:00","99","4.2","8.9","2021-07-05 00:00:00"
"2021-07-05 00:00:00","CARTAGENA","MURCIA","17","26.8","0","22.4","2021-07-05 05:20:00","31.2","2021-07-05 11:30:00","35","1.7","7.5","2021-07-05 07:30:00"
"2021-07-06 00:00:00","CARTAGENA","MURCIA","17","25.4","0","23.4","2021-07-06 05:20:00","27.5","2021-07-06 11:50:00","18","2.5","9.2","2021-07-06 16:10:00"
"2021-07-06 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","28.2","0","22.3","2021-07-06 04:05:00","34","2021-07-06 15:28:00","20","4.4","9.7","2021-07-06 15:56:00"
"2021-07-07 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","26.5","0","23.5","2021-07-07 00:39:00","29.5","2021-07-07 13:51:00","6","5.8","10.8","2021-07-07 06:17:00"
"2021-07-07 00:00:00","CARTAGENA","MURCIA","17","28.2","0","24.5","2021-07-07 05:00:00","31.9","2021-07-07 14:10:00","8","1.9","6.9","2021-07-07 09:10:00"
"2021-07-08 00:00:00","CARTAGENA","MURCIA","17","27","0","24.2","2021-07-08 04:50:00","29.8","2021-07-08 15:20:00","8","2.8","9.2","2021-07-08 12:40:00"
"2021-07-08 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","26.3","0","24","2021-07-08 00:33:00","28.6","2021-07-08 11:21:00","99","7.8","12.5","2021-07-08 00:00:00"
"2021-07-09 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","25.6","0","22.8","2021-07-09 23:58:00","28.5","2021-07-09 12:32:00","99","7.2","11.4","2021-07-09 00:00:00"
"2021-07-09 00:00:00","CARTAGENA","MURCIA","17","26.5","0","23.7","2021-07-09 23:59:00","29.3","2021-07-09 15:30:00","99","3.1","9.2","2021-07-09 00:00:00"
